"Object","Close-Approach (CA) Date","CA Distance Nominal (LD | au)","CA Distance Minimum (LD | au)","V relative (km/s)","V infinity (km/s)","H (mag)","Estimated Diameter",""
"(2019 UW13)","2019-Oct-26 05:59 ±    00:02","11.60 | 0.02981","11.53 | 0.02963","13.07","13.06","25.8","18 m -   41 m","bK19U13W"
"(2019 UO5)","2019-Oct-26 06:25 ± < 00:01","19.16 | 0.04923","19.04 | 0.04891","10.51","10.50","25.6","20 m -   45 m","bK19U05O"
"(2019 VK2)","2019-Oct-26 08:15 ±    00:03","14.39 | 0.03698","14.27 | 0.03666","9.04","9.03","24.7","31 m -   68 m","bK19V02K"
"(2019 VS)","2019-Oct-26 12:32 ± < 00:01","14.08 | 0.03617","14.05 | 0.03609","13.83","13.83","24.2","38 m -   86 m","bK19V00S"
"(2019 UL12)","2019-Oct-26 15:12 ± < 00:01","12.49 | 0.03210","12.34 | 0.03170","9.84","9.84","25.9","18 m -   39 m","bK19U12L"
"(2019 UD2)","2019-Oct-26 16:32 ±    00:16","12.15 | 0.03122","12.05 | 0.03095","7.73","7.72","26.6","13 m -   28 m","bK19U02D"
"(2016 TH94)","2019-Oct-26 17:45 ± < 00:01","11.00 | 0.02827","11.00 | 0.02827","14.02","14.02","24.6","32 m -   71 m","bK16T94H"
"(2019 UU5)","2019-Oct-26 17:56 ±    00:04","15.10 | 0.03879","15.02 | 0.03861","7.20","7.19","25.3","23 m -   52 m","bK19U05U"
"(2019 UJ12)","2019-Oct-26 22:02 ± < 00:01","7.16 | 0.01839","7.15 | 0.01837","39.54","39.53","22.4","88 m -  200 m","bK19U12J"
"(2019 UY7)","2019-Oct-27 08:50 ± < 00:01","1.37 | 0.00351","1.37 | 0.00351","10.79","10.72","27.4","8.8 m -   20 m","bK19U07Y"
"(2019 UD10)","2019-Oct-27 10:08 ±    00:02","0.44 | 0.00112","0.44 | 0.00112","11.53","11.32","28.2","6.1 m -   14 m","bK19U10D"
"(2012 VB37)","2019-Oct-27 15:58 ± < 00:01","5.97 | 0.01534","5.97 | 0.01534","4.36","4.32","25.5","21 m -   47 m","bK12V37B"
"(2019 UC2)","2019-Oct-27 18:04 ± < 00:01","16.51 | 0.04243","16.41 | 0.04216","6.70","6.69","26.8","12 m -   26 m","bK19U02C"
"(2019 VC3)","2019-Oct-27 18:23 ±    00:14","8.58 | 0.02205","8.50 | 0.02185","17.08","17.07","26.5","13 m -   30 m","bK19V03C"
"(2019 VV3)","2019-Oct-27 18:52 ±    05:33","9.23 | 0.02373","8.62 | 0.02215","9.88","9.87","27.2","9.7 m -   22 m","bK19V03V"
"(2019 UJ6)","2019-Oct-27 21:08 ± < 00:01","4.04 | 0.01039","4.04 | 0.01037","7.72","7.69","26.2","15 m -   34 m","bK19U06J"
"(2019 VV5)","2019-Oct-27 21:35 ±    01:25","2.93 | 0.00753","2.89 | 0.00743","13.54","13.51","26.7","12 m -   27 m","bK19V05V"
"(2019 UD7)","2019-Oct-27 22:28 ± < 00:01","1.89 | 0.00484","1.88 | 0.00483","13.47","13.43","28.1","6.4 m -   14 m","bK19U07D"
"(2019 VA2)","2019-Oct-28 03:28 ±    00:07","2.16 | 0.00555","2.15 | 0.00553","5.37","5.28","28.5","5.3 m -   12 m","bK19V02A"
"(2019 UM9)","2019-Oct-28 06:15 ± < 00:01","3.19 | 0.00819","3.18 | 0.00818","7.59","7.54","27.3","9.2 m -   21 m","bK19U09M"
"(2019 VZ)","2019-Oct-28 10:14 ±    00:02","5.16 | 0.01325","5.13 | 0.01318","5.56","5.52","26.7","12 m -   27 m","bK19V00Z"
"(2019 UT1)","2019-Oct-28 15:02 ±    00:25","4.73 | 0.01215","4.66 | 0.01197","8.79","8.76","27.7","7.7 m -   17 m","bK19U01T"
"(2019 VH)","2019-Oct-28 15:13 ± < 00:01","5.07 | 0.01303","5.04 | 0.01296","8.58","8.55","27.7","7.7 m -   17 m","bK19V00H"
"(2019 UE1)","2019-Oct-28 16:51 ± < 00:01","8.52 | 0.02190","8.51 | 0.02188","6.80","6.78","25.9","18 m -   39 m","bK19U01E"
"(2019 UC)","2019-Oct-29 01:29 ± < 00:01","2.91 | 0.00749","2.91 | 0.00749","8.94","8.90","24.1","40 m -   90 m","bK19U00C"
"(2019 TR2)","2019-Oct-29 03:27 ± < 00:01","19.30 | 0.04960","19.29 | 0.04956","13.82","13.82","23.4","56 m -  120 m","bK19T02R"
"(2019 UB8)","2019-Oct-29 06:30 ± < 00:01","0.50 | 0.00127","0.49 | 0.00127","10.58","10.38","29.0","4.2 m -  9.4 m","bK19U08B"
"(2019 UL5)","2019-Oct-29 11:50 ± < 00:01","3.87 | 0.00995","3.87 | 0.00994","5.35","5.30","27.6","8.0 m -   18 m","bK19U05L"
"(2019 VT)","2019-Oct-29 12:57 ±    00:01","10.13 | 0.02603","10.05 | 0.02582","18.87","18.86","24.5","33 m -   75 m","bK19V00T"
"(2019 VJ2)","2019-Oct-29 14:18 ±    00:43","17.78 | 0.04568","17.60 | 0.04523","8.70","8.69","26.1","16 m -   36 m","bK19V02J"
"(2019 UT8)","2019-Oct-29 21:42 ± < 00:01","2.77 | 0.00711","2.75 | 0.00708","15.74","15.71","27.2","9.7 m -   22 m","bK19U08T"
"(2019 UB2)","2019-Oct-29 22:20 ± < 00:01","15.11 | 0.03882","14.98 | 0.03850","8.39","8.38","25.9","18 m -   39 m","bK19U02B"
"(2019 VE4)","2019-Oct-30 04:44 ± < 00:01","9.60 | 0.02467","9.47 | 0.02433","8.88","8.87","27.9","7.0 m -   16 m","bK19V04E"
"(2019 UH7)","2019-Oct-30 13:15 ± < 00:01","9.95 | 0.02557","9.86 | 0.02533","6.19","6.18","27.6","8.0 m -   18 m","bK19U07H"
"(2019 UM8)","2019-Oct-30 20:42 ±    00:02","5.91 | 0.01518","5.88 | 0.01512","7.01","6.99","28.4","5.6 m -   12 m","bK19U08M"
"(2019 UO13)","2019-Oct-31 08:14 ± < 00:01","5.34 | 0.01372","5.34 | 0.01371","9.66","9.64","23.8","46 m -  100 m","bK19U13O"
"(2019 UJ3)","2019-Oct-31 12:37 ± < 00:01","7.28 | 0.01871","7.24 | 0.01860","8.59","8.57","26.1","16 m -   36 m","bK19U03J"
"(2019 UN13)","2019-Oct-31 14:45 ± < 00:01","0.03 | 8.43e-5","0.03 | 8.31e-5","12.85","10.09","32.0","1.1 m -  2.4 m","bK19U13N"
"(2019 VA1)","2019-Oct-31 20:11 ±    00:11","2.20 | 0.00565","2.19 | 0.00562","11.18","11.14","27.5","8.4 m -   19 m","bK19V01A"
"(2019 UF9)","2019-Oct-31 21:43 ± < 00:01","2.04 | 0.00524","2.03 | 0.00521","10.28","10.23","28.1","6.4 m -   14 m","bK19U09F"
"(2019 VZ2)","2019-Oct-31 22:35 ± < 00:01","13.95 | 0.03584","13.86 | 0.03563","8.73","8.72","25.9","18 m -   39 m","bK19V02Z"
"(2019 VH2)","2019-Nov-01 01:35 ± < 00:01","2.76 | 0.00710","2.75 | 0.00707","10.90","10.86","28.8","4.6 m -   10 m","bK19V02H"
"(2019 VC)","2019-Nov-01 04:53 ± < 00:01","2.38 | 0.00611","2.38 | 0.00610","4.07","3.97","28.9","4.4 m -  9.9 m","bK19V00C"
"(2019 UG12)","2019-Nov-01 18:48 ± < 00:01","3.99 | 0.01024","3.98 | 0.01024","11.89","11.87","26.4","14 m -   31 m","bK19U12G"
"(2019 UP7)","2019-Nov-01 19:09 ± < 00:01","15.40 | 0.03958","15.33 | 0.03938","9.45","9.44","25.6","20 m -   45 m","bK19U07P"
"(2019 UM4)","2019-Nov-01 19:14 ± < 00:01","11.09 | 0.02849","11.06 | 0.02843","9.15","9.14","26.2","15 m -   34 m","bK19U04M"
"(2019 UD13)","2019-Nov-01 19:43 ± < 00:01","15.26 | 0.03922","15.20 | 0.03906","23.21","23.21","23.5","53 m -  120 m","bK19U13D"
"(2019 UG11)","2019-Nov-01 20:42 ± < 00:01","0.55 | 0.00140","0.55 | 0.00140","10.11","9.92","26.8","12 m -   26 m","bK19U11G"
"(2019 VF3)","2019-Nov-01 20:59 ± < 00:01","8.75 | 0.02248","8.72 | 0.02240","16.02","16.01","25.8","18 m -   41 m","bK19V03F"
"(2019 UR12)","2019-Nov-02 01:40 ± < 00:01","9.78 | 0.02514","9.77 | 0.02510","6.74","6.72","24.2","38 m -   86 m","bK19U12R"
"(2019 VV)","2019-Nov-02 01:41 ± < 00:01","6.26 | 0.01610","6.26 | 0.01609","8.72","8.70","25.3","23 m -   52 m","bK19V00V"
"(2019 VW)","2019-Nov-02 05:11 ± < 00:01","5.61 | 0.01442","5.61 | 0.01440","3.95","3.90","26.8","12 m -   26 m","bK19V00W"
"(2019 VG4)","2019-Nov-02 07:28 ± < 00:01","6.73 | 0.01730","6.69 | 0.01719","12.44","12.43","27.8","7.3 m -   16 m","bK19V04G"
"(2019 VU3)","2019-Nov-02 11:43 ±    00:03","9.29 | 0.02388","9.24 | 0.02374","16.06","16.05","27.0","11 m -   24 m","bK19V03U"
"(2019 VA)","2019-Nov-02 17:28 ± < 00:01","0.28 | 0.00071","0.28 | 0.00071","8.65","8.20","28.4","5.6 m -   12 m","bK19V00A"
"(2019 VG3)","2019-Nov-02 22:17 ± < 00:01","5.05 | 0.01298","5.03 | 0.01293","9.42","9.39","27.9","7.0 m -   16 m","bK19V03G"
"(2019 UU3)","2019-Nov-02 23:45 ± < 00:01","13.25 | 0.03405","13.19 | 0.03388","13.86","13.86","25.5","21 m -   47 m","bK19U03U"
"(2015 JD1)","2019-Nov-03 12:44 ± < 00:01","12.89 | 0.03312","12.89 | 0.03312","11.93","11.92","20.6","200 m -  450 m","bK15J01D"
"(2019 VS3)","2019-Nov-03 15:41 ± < 00:01","4.93 | 0.01267","4.91 | 0.01262","7.05","7.02","28.4","5.6 m -   12 m","bK19V03S"
"(2019 VM2)","2019-Nov-03 15:50 ± < 00:01","3.61 | 0.00928","3.60 | 0.00924","15.06","15.04","26.9","11 m -   25 m","bK19V02M"
"(2019 UL8)","2019-Nov-03 20:27 ± < 00:01","2.80 | 0.00719","2.80 | 0.00719","12.79","12.76","26.3","15 m -   33 m","bK19U08L"
"(2019 UH3)","2019-Nov-03 21:59 ± < 00:01","10.32 | 0.02651","10.31 | 0.02649","8.54","8.53","25.8","18 m -   41 m","bK19U03H"
"(2019 VB3)","2019-Nov-04 06:02 ±    00:21","11.64 | 0.02990","11.58 | 0.02976","2.50","2.46","28.4","5.6 m -   12 m","bK19V03B"
"(2019 VD)","2019-Nov-04 09:56 ± < 00:01","0.45 | 0.00117","0.45 | 0.00116","12.00","11.81","27.4","8.8 m -   20 m","bK19V00D"
"(2019 VR)","2019-Nov-04 10:30 ± < 00:01","0.35 | 0.00091","0.35 | 0.00091","9.63","9.32","28.1","6.4 m -   14 m","bK19V00R"
"(2019 VJ5)","2019-Nov-05 01:33 ± < 00:01","4.13 | 0.01062","4.13 | 0.01061","9.31","9.29","25.0","27 m -   59 m","bK19V05J"
"(2019 VQ3)","2019-Nov-05 03:56 ±    00:09","12.24 | 0.03145","12.20 | 0.03136","8.70","8.69","27.2","9.7 m -   22 m","bK19V03Q"
"(2019 VD3)","2019-Nov-05 09:31 ± < 00:01","2.64 | 0.00677","2.63 | 0.00677","9.44","9.40","25.9","18 m -   39 m","bK19V03D"
"(2019 VO3)","2019-Nov-05 14:12 ± < 00:01","13.78 | 0.03542","13.72 | 0.03524","14.86","14.86","25.9","18 m -   39 m","bK19V03O"
"(2019 UH5)","2019-Nov-05 19:43 ±    00:08","13.29 | 0.03415","13.08 | 0.03360","3.51","3.49","27.3","9.2 m -   21 m","bK19U05H"
"(2019 VU)","2019-Nov-05 19:45 ± < 00:01","2.70 | 0.00693","2.69 | 0.00690","15.34","15.31","27.3","9.2 m -   21 m","bK19V00U"
"(2019 UE13)","2019-Nov-06 00:09 ± < 00:01","8.22 | 0.02113","8.20 | 0.02107","8.86","8.85","25.7","19 m -   43 m","bK19U13E"
"(2019 WE1)","2019-Nov-06 10:20 ±    00:23","16.31 | 0.04192","15.64 | 0.04020","15.59","15.58","24.8","29 m -   65 m","bK19W01E"
"(2019 UM13)","2019-Nov-06 13:38 ±    00:32","11.50 | 0.02956","11.38 | 0.02925","5.93","5.91","26.7","12 m -   27 m","bK19U13M"
"(2019 VS4)","2019-Nov-06 16:28 ± < 00:01","0.36 | 0.00093","0.36 | 0.00093","7.51","7.12","26.9","11 m -   25 m","bK19V04S"
"(2019 VR1)","2019-Nov-06 20:44 ± < 00:01","2.93 | 0.00754","2.93 | 0.00753","9.29","9.25","27.0","11 m -   24 m","bK19V01R"
"(2019 XV1)","2019-Nov-07 12:05 ±    00:07","15.90 | 0.04086","15.89 | 0.04082","7.97","7.96","23.9","44 m -   99 m","bK19X01V"
"(2019 VA4)","2019-Nov-07 15:34 ±    00:06","11.17 | 0.02869","11.08 | 0.02847","6.21","6.20","27.8","7.3 m -   16 m","bK19V04A"
"(2019 UL4)","2019-Nov-07 19:18 ± < 00:01","16.65 | 0.04278","16.56 | 0.04254","9.04","9.04","25.3","23 m -   52 m","bK19U04L"
"(2019 UO7)","2019-Nov-07 22:31 ± < 00:01","3.83 | 0.00985","3.83 | 0.00983","4.10","4.03","27.6","8.0 m -   18 m","bK19U07O"
"(2019 WU2)","2019-Nov-08 04:32 ± < 00:01","14.97 | 0.03846","14.95 | 0.03840","12.66","12.66","24.7","31 m -   68 m","bK19W02U"
"(2019 VM1)","2019-Nov-08 16:33 ±    01:51","11.30 | 0.02905","11.12 | 0.02858","6.06","6.05","26.4","14 m -   31 m","bK19V01M"
"(2017 XV60)","2019-Nov-08 17:10 ± < 00:01","16.73 | 0.04299","16.73 | 0.04298","4.65","4.64","25.8","18 m -   41 m","bK17X60V"
"(2019 UM12)","2019-Nov-08 17:41 ± < 00:01","1.27 | 0.00327","1.27 | 0.00327","13.57","13.51","24.7","31 m -   68 m","bK19U12M"
"(2019 UR4)","2019-Nov-08 22:31 ±    00:02","7.32 | 0.01881","7.24 | 0.01860","4.53","4.50","26.9","11 m -   25 m","bK19U04R"
"(2019 VE2)","2019-Nov-09 08:07 ± < 00:01","7.09 | 0.01822","7.06 | 0.01814","5.02","5.00","27.4","8.8 m -   20 m","bK19V02E"
"(2019 WA3)","2019-Nov-09 12:57 ±    00:02","17.89 | 0.04598","17.80 | 0.04575","8.04","8.04","25.4","22 m -   49 m","bK19W03A"
"(2019 VB5)","2019-Nov-09 17:29 ± < 00:01","0.38 | 0.00097","0.38 | 0.00097","6.20","5.74","31.7","1.2 m -  2.7 m","bK19V05B"
"(2019 VP3)","2019-Nov-09 21:53 ± < 00:01","6.46 | 0.01659","6.39 | 0.01643","9.39","9.38","28.1","6.4 m -   14 m","bK19V03P"
"(2019 VF5)","2019-Nov-09 23:16 ± < 00:01","0.49 | 0.00127","0.49 | 0.00127","18.00","17.88","27.5","8.4 m -   19 m","bK19V05F"
"(2019 VK4)","2019-Nov-10 11:54 ± < 00:01","10.80 | 0.02776","10.77 | 0.02767","13.67","13.66","26.7","12 m -   27 m","bK19V04K"
"(2019 VT3)","2019-Nov-10 12:17 ±    00:02","9.51 | 0.02445","9.49 | 0.02438","5.32","5.30","28.2","6.1 m -   14 m","bK19V03T"
"(2019 UB7)","2019-Nov-10 23:42 ± < 00:01","13.65 | 0.03509","13.55 | 0.03482","17.52","17.52","24.2","38 m -   86 m","bK19U07B"
"(2019 VX3)","2019-Nov-11 02:03 ±    00:04","4.02 | 0.01033","3.98 | 0.01024","16.04","16.02","26.7","12 m -   27 m","bK19V03X"
"(2019 VE5)","2019-Nov-11 02:21 ± < 00:01","14.08 | 0.03619","14.01 | 0.03600","16.24","16.24","25.7","19 m -   43 m","bK19V05E"
"(2019 VX2)","2019-Nov-11 07:13 ± < 00:01","3.58 | 0.00919","3.57 | 0.00917","6.21","6.17","28.8","4.6 m -   10 m","bK19V02X"
"(2019 VN)","2019-Nov-11 15:49 ± < 00:01","3.07 | 0.00789","3.07 | 0.00788","13.61","13.59","24.9","28 m -   62 m","bK19V00N"
"(2019 VW1)","2019-Nov-12 04:54 ± < 00:01","15.20 | 0.03906","15.19 | 0.03903","8.49","8.48","25.7","19 m -   43 m","bK19V01W"
"(2019 WG3)","2019-Nov-12 05:27 ±    00:03","9.74 | 0.02501","9.54 | 0.02451","14.62","14.61","24.8","29 m -   65 m","bK19W03G"
"(2019 VK3)","2019-Nov-12 06:28 ± < 00:01","10.50 | 0.02699","10.50 | 0.02699","19.51","19.50","25.5","21 m -   47 m","bK19V03K"
"(2019 VN2)","2019-Nov-12 12:36 ±    03:45","15.94 | 0.04095","15.84 | 0.04071","3.77","3.75","26.8","12 m -   26 m","bK19V02N"
"(2019 UB14)","2019-Nov-12 22:14 ±    00:05","4.96 | 0.01275","4.90 | 0.01260","15.52","15.51","25.9","18 m -   39 m","bK19U14B"
"(2019 WV)","2019-Nov-13 02:51 ± < 00:01","6.52 | 0.01676","6.52 | 0.01676","4.96","4.93","24.9","28 m -   62 m","bK19W00V"
"(2019 UH1)","2019-Nov-13 03:36 ± < 00:01","9.48 | 0.02437","9.47 | 0.02432","9.08","9.07","24.2","38 m -   86 m","bK19U01H"
"(2019 UN12)","2019-Nov-13 13:41 ± < 00:01","3.74 | 0.00961","3.74 | 0.00961","28.82","28.81","22.0","110 m -  240 m","bK19U12N"
"(2019 VX)","2019-Nov-13 18:00 ± < 00:01","4.08 | 0.01049","4.08 | 0.01049","10.82","10.80","25.4","22 m -   49 m","bK19V00X"
"(2019 VU5)","2019-Nov-14 10:03 ± < 00:01","3.47 | 0.00893","3.47 | 0.00891","22.63","22.61","24.4","35 m -   78 m","bK19V05U"
"(2019 WQ2)","2019-Nov-14 22:50 ± < 00:01","13.96 | 0.03587","13.95 | 0.03584","15.81","15.81","22.9","70 m -  160 m","bK19W02Q"
"(2019 UE8)","2019-Nov-15 14:31 ± < 00:01","7.66 | 0.01967","7.64 | 0.01963","6.63","6.61","25.7","19 m -   43 m","bK19U08E"
"(2019 WD)","2019-Nov-15 20:57 ± < 00:01","2.48 | 0.00637","2.47 | 0.00636","8.59","8.54","26.3","15 m -   33 m","bK19W00D"
"(2019 VL5)","2019-Nov-15 22:20 ± < 00:01","9.23 | 0.02371","9.17 | 0.02356","8.45","8.43","25.9","18 m -   39 m","bK19V05L"
"(2019 XW1)","2019-Nov-16 11:02 ± 1_06:17","8.28 | 0.02128","6.78 | 0.01743","7.28","7.27","25.7","19 m -   43 m","bK19X01W"
"(2019 WC)","2019-Nov-17 15:19 ± < 00:01","9.21 | 0.02367","9.18 | 0.02359","7.62","7.60","26.5","13 m -   30 m","bK19W00C"
"(2019 XH1)","2019-Nov-17 21:23 ±    02:43","4.22 | 0.01084","4.06 | 0.01043","10.71","10.69","25.5","21 m -   47 m","bK19X01H"
"(2019 UR2)","2019-Nov-18 06:58 ± < 00:01","17.95 | 0.04613","17.94 | 0.04610","13.45","13.44","22.2","97 m -  220 m","bK19U02R"
"(2019 XP1)","2019-Nov-18 08:53 ±    00:19","8.13 | 0.02089","8.05 | 0.02070","12.01","12.00","25.0","27 m -   59 m","bK19X01P"
"(2020 CD3)","2019-Nov-18 13:02 ±    02:05","0.75 | 0.00194","0.75 | 0.00193","1.54","NaN","31.7","1.2 m -  2.7 m","bK20C03D"
"(2019 WY)","2019-Nov-19 05:58 ±    00:05","1.21 | 0.00312","1.18 | 0.00304","26.99","26.96","25.8","18 m -   41 m","bK19W00Y"
"(2019 WH)","2019-Nov-19 08:01 ± < 00:01","0.22 | 0.00057","0.22 | 0.00057","10.98","10.54","26.2","15 m -   34 m","bK19W00H"
"(2019 XV)","2019-Nov-19 16:04 ±    00:03","3.87 | 0.00994","3.86 | 0.00992","1.81","1.66","29.2","3.8 m -  8.6 m","bK19X00V"
"(2019 WV1)","2019-Nov-19 23:56 ±    00:01","0.72 | 0.00185","0.72 | 0.00185","8.85","8.68","28.0","6.7 m -   15 m","bK19W01V"
"(2019 UK6)","2019-Nov-20 06:20 ± < 00:01","15.36 | 0.03946","15.35 | 0.03943","7.74","7.73","23.5","53 m -  120 m","bK19U06K"
"(2019 WN)","2019-Nov-20 07:34 ± < 00:01","16.68 | 0.04286","16.59 | 0.04262","10.01","10.00","25.2","24 m -   54 m","bK19W00N"
"(2019 WF)","2019-Nov-20 11:43 ± < 00:01","1.64 | 0.00421","1.64 | 0.00420","11.64","11.58","27.0","11 m -   24 m","bK19W00F"
"(2019 WE)","2019-Nov-20 21:50 ± < 00:01","3.29 | 0.00846","3.29 | 0.00845","8.51","8.47","26.8","12 m -   26 m","bK19W00E"
"481394 (2006 SF6)","2019-Nov-21 00:01 ± < 00:01","11.23 | 0.02886","11.23 | 0.02886","7.95","7.94","19.9","280 m -  620 m","a0481394"
"(2019 WN2)","2019-Nov-21 06:37 ±    00:11","7.89 | 0.02027","7.87 | 0.02022","3.21","3.16","27.5","8.4 m -   19 m","bK19W02N"
"(2019 VK)","2019-Nov-21 08:30 ± < 00:01","5.81 | 0.01493","5.81 | 0.01493","7.56","7.54","24.5","33 m -   75 m","bK19V00K"
"(2019 WU3)","2019-Nov-21 13:36 ±    00:06","6.01 | 0.01546","5.96 | 0.01532","11.33","11.32","26.5","13 m -   30 m","bK19W03U"
"(2019 WT1)","2019-Nov-21 15:34 ±    00:06","8.35 | 0.02145","8.33 | 0.02141","8.43","8.41","26.9","11 m -   25 m","bK19W01T"
"(2019 WM)","2019-Nov-21 16:45 ± < 00:01","7.75 | 0.01990","7.64 | 0.01963","12.40","12.39","26.5","13 m -   30 m","bK19W00M"
"(2019 WZ2)","2019-Nov-21 23:34 ± < 00:01","8.84 | 0.02271","8.80 | 0.02261","9.50","9.48","25.3","23 m -   52 m","bK19W02Z"
"(2019 WF2)","2019-Nov-22 06:32 ± < 00:01","12.35 | 0.03173","12.27 | 0.03152","14.03","14.02","25.8","18 m -   41 m","bK19W02F"
"(2019 WW6)","2019-Nov-22 08:12 ±    00:54","6.69 | 0.01718","6.53 | 0.01677","12.38","12.37","27.0","11 m -   24 m","bK19W06W"
"(2019 WG2)","2019-Nov-23 08:44 ± < 00:01","0.47 | 0.00121","0.47 | 0.00121","14.92","14.78","24.9","28 m -   62 m","bK19W02G"
"(2019 WK2)","2019-Nov-23 08:44 ±    00:02","2.71 | 0.00697","2.70 | 0.00695","14.55","14.53","25.5","21 m -   47 m","bK19W02K"
"(2019 WU1)","2019-Nov-23 11:48 ± < 00:01","8.63 | 0.02217","8.61 | 0.02213","9.28","9.26","26.4","14 m -   31 m","bK19W01U"
"(2008 EA9)","2019-Nov-23 17:50 ± 2_03:06","10.49 | 0.02697","6.08 | 0.01562","2.16","2.11","27.7","7.7 m -   17 m","bK08E09A"
"(2019 WA6)","2019-Nov-23 23:54 ±    00:01","12.47 | 0.03203","12.30 | 0.03160","9.20","9.19","25.8","18 m -   41 m","bK19W06A"
"(2019 WU)","2019-Nov-24 10:56 ± < 00:01","5.65 | 0.01452","5.63 | 0.01447","11.44","11.42","27.2","9.7 m -   22 m","bK19W00U"
"(2019 VF1)","2019-Nov-25 04:09 ± < 00:01","13.29 | 0.03416","13.29 | 0.03414","17.21","17.21","23.0","67 m -  150 m","bK19V01F"
"(2019 WZ5)","2019-Nov-25 10:21 ± < 00:01","19.02 | 0.04888","18.95 | 0.04870","12.12","12.11","25.0","27 m -   59 m","bK19W05Z"
"(2019 WP4)","2019-Nov-25 23:20 ± < 00:01","11.94 | 0.03068","11.89 | 0.03055","15.15","15.14","24.5","33 m -   75 m","bK19W04P"
"(2019 XQ2)","2019-Nov-26 11:29 ±    00:02","5.79 | 0.01487","5.78 | 0.01486","9.35","9.33","24.9","28 m -   62 m","bK19X02Q"
"(2019 WV3)","2019-Nov-27 09:28 ± < 00:01","19.22 | 0.04939","19.14 | 0.04918","7.34","7.33","26.5","13 m -   30 m","bK19W03V"
"(2019 XK)","2019-Nov-28 09:53 ± < 00:01","2.37 | 0.00610","2.37 | 0.00609","13.86","13.82","25.7","19 m -   43 m","bK19X00K"
"(2019 XR)","2019-Nov-28 10:02 ±    00:15","3.63 | 0.00933","3.60 | 0.00925","7.83","7.80","28.0","6.7 m -   15 m","bK19X00R"
"(2019 XD)","2019-Nov-29 08:17 ± < 00:01","7.74 | 0.01988","7.68 | 0.01972","11.53","11.52","27.4","8.8 m -   20 m","bK19X00D"
"(2019 XL)","2019-Nov-29 16:02 ±    00:07","13.36 | 0.03433","13.27 | 0.03410","7.22","7.21","26.6","13 m -   28 m","bK19X00L"
"(2019 XM)","2019-Nov-30 01:40 ± < 00:01","5.18 | 0.01331","5.14 | 0.01320","12.25","12.24","28.1","6.4 m -   14 m","bK19X00M"
"(2019 WQ3)","2019-Nov-30 03:07 ± < 00:01","9.66 | 0.02482","9.65 | 0.02479","17.84","17.84","22.5","84 m -  190 m","bK19W03Q"
"(2019 WL3)","2019-Nov-30 11:41 ±    00:01","16.99 | 0.04367","16.93 | 0.04351","10.80","10.80","25.4","22 m -   49 m","bK19W03L"
"(2019 XS1)","2019-Nov-30 12:53 ±    00:02","5.61 | 0.01440","5.58 | 0.01435","7.60","7.58","26.4","14 m -   31 m","bK19X01S"
"(2019 WJ4)","2019-Nov-30 20:05 ± < 00:01","0.85 | 0.00219","0.85 | 0.00219","18.52","18.46","28.4","5.6 m -   12 m","bK19W04J"
"(2019 XO)","2019-Dec-01 02:18 ±    00:02","11.56 | 0.02969","11.48 | 0.02950","8.48","8.47","27.2","9.7 m -   22 m","bK19X00O"
"(2019 WH2)","2019-Dec-01 09:15 ± < 00:01","3.43 | 0.00881","3.42 | 0.00880","10.20","10.17","26.8","12 m -   26 m","bK19W02H"
"(2019 WD3)","2019-Dec-01 14:01 ± < 00:01","12.60 | 0.03238","12.59 | 0.03235","8.28","8.27","25.2","24 m -   54 m","bK19W03D"
"(2019 WN1)","2019-Dec-01 20:29 ± < 00:01","4.25 | 0.01093","4.13 | 0.01061","10.18","10.16","26.5","13 m -   30 m","bK19W01N"
"(2019 WH4)","2019-Dec-02 05:44 ± < 00:01","5.81 | 0.01493","5.78 | 0.01486","8.11","8.09","27.3","9.2 m -   21 m","bK19W04H"
"(2019 XH2)","2019-Dec-02 12:40 ± < 00:01","3.25 | 0.00835","3.24 | 0.00832","5.19","5.13","28.9","4.4 m -  9.9 m","bK19X02H"
"(2019 XN2)","2019-Dec-02 16:14 ±    00:01","5.61 | 0.01442","5.60 | 0.01438","9.25","9.23","25.8","18 m -   41 m","bK19X02N"
"(2017 AP4)","2019-Dec-03 21:54 ± 2_23:17","8.46 | 0.02175","8.07 | 0.02073","7.49","7.47","26.9","11 m -   25 m","bK17A04P"
"(2019 XO2)","2019-Dec-04 05:59 ± < 00:01","19.18 | 0.04929","19.16 | 0.04924","17.33","17.33","21.2","150 m -  340 m","bK19X02O"
"(2019 XF2)","2019-Dec-04 15:58 ±    00:01","1.31 | 0.00337","1.31 | 0.00336","10.44","10.36","27.1","10 m -   23 m","bK19X02F"
"(2019 XR1)","2019-Dec-04 21:11 ± < 00:01","1.40 | 0.00359","1.40 | 0.00359","11.67","11.61","26.1","16 m -   36 m","bK19X01R"
"(2019 XE2)","2019-Dec-04 22:28 ± < 00:01","4.10 | 0.01054","4.09 | 0.01050","7.31","7.27","26.9","11 m -   25 m","bK19X02E"
"(2019 WW)","2019-Dec-05 01:20 ± < 00:01","8.61 | 0.02211","8.54 | 0.02196","9.77","9.76","24.6","32 m -   71 m","bK19W00W"
"(2019 XM2)","2019-Dec-05 17:52 ± < 00:01","2.29 | 0.00588","2.28 | 0.00586","18.10","18.07","26.4","14 m -   32 m","bK19X02M"
